Merchant,Location,City,State,Zip,Country,Vendor,VendorID,DCMSID,Product,Denomination,Currency,ProductCountry,SerialNumber,VAN16,TransDate,TransTime,Action,Sign,CardAmount,RefNo,HISTORYID,MarketingCode,ActivatorPartnerTransId,Min,Max
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,1400,HKD,HKG,8e0849ce4cfb4ed09ae51e28203636be,8e0849ce4cfb4ed09ae51e28203636be,07/17/2014,05:03:57,A,1,1400,ca680faaa6f24c55b086ae9b24dfb7a7,ca680faa-a6f2-4c55-b086-ae9b24dfb7a7,,FI14071700002225,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,20000,HKD,HKG,175e0765cbac483889bdb528257aaaaa,175e0765cbac483889bdb528257aaaaa,07/17/2014,05:06:05,A,1,20000,41646b1e7d194b2a852037cc3c678635,41646b1e-7d19-4b2a-8520-37cc3c678635,,FI14071700002237,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,4000,HKD,HKG,e661bd74bf224f88a3a99ceb740f6d89,e661bd74bf224f88a3a99ceb740f6d89,07/17/2014,05:28:17,A,1,4000,8531b0c943a04f26b35a5b5511754569,8531b0c9-43a0-4f26-b35a-5b5511754569,,FI14071700002311,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,5000,HKD,HKG,a04bc0f4f10c48d5b10f30a17d7943f2,a04bc0f4f10c48d5b10f30a17d7943f2,07/17/2014,05:34:17,A,1,5000,cef105c85a6149a7b22f43a94ea38e6b,cef105c8-5a61-49a7-b22f-43a94ea38e6b,,FI14071700002334,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,20000,HKD,HKG,2668c859273542199653c159be84850b,2668c859273542199653c159be84850b,07/17/2014,05:35:26,A,1,20000,4af4e0f88d56482797191f5f4ad9e223,4af4e0f8-8d56-4827-9719-1f5f4ad9e223,,FI14071700002339,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,8000,HKD,HKG,53d78b851cb34e27b9b99266b8bae698,53d78b851cb34e27b9b99266b8bae698,07/17/2014,05:40:15,A,1,8000,a472376c165b4ff589f5d9da8b78c703,a472376c-165b-4ff5-89f5-d9da8b78c703,,FI14071700002359,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,5000,HKD,HKG,81fcfa95eaac4ee18d109093f28c2615,81fcfa95eaac4ee18d109093f28c2615,07/17/2014,05:48:50,A,1,5000,8fd55983d503441b889134e64152b6bd,8fd55983-d503-441b-8891-34e64152b6bd,,FI14071700002395,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,2cdd2586c6e441ce8f7e83165341ce47,2cdd2586c6e441ce8f7e83165341ce47,07/17/2014,06:10:21,A,1,30000,fcb136e2a43741c68dd29a2ba2dc7393,fcb136e2-a437-41c6-8dd2-9a2ba2dc7393,,FI14071700002480,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,7fc7863c39374712a3ed9b104d2a139d,7fc7863c39374712a3ed9b104d2a139d,07/17/2014,06:11:28,A,1,30000,8f5041d07d5f4cda91edbc0811b3c385,8f5041d0-7d5f-4cda-91ed-bc0811b3c385,,FI14071700002482,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,b6a0bbebf34b479abcca573e1003d3f3,b6a0bbebf34b479abcca573e1003d3f3,07/17/2014,06:12:32,A,1,30000,7e1c66a8f7e340978883ae3fb1ec61ec,7e1c66a8-f7e3-4097-8883-ae3fb1ec61ec,,FI14071700002484,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,d1eb64e5f7ab4bd6b1fb06122c1c39cb,d1eb64e5f7ab4bd6b1fb06122c1c39cb,07/17/2014,06:13:30,A,1,30000,0b44fd1818c048b481bba31aa6aa65cc,0b44fd18-18c0-48b4-81bb-a31aa6aa65cc,,FI14071700002487,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,0ae1af0f56fa43b490db563cc4871616,0ae1af0f56fa43b490db563cc4871616,07/17/2014,06:15:24,A,1,30000,1c3eca0d69aa42f09be1d3ef630e4836,1c3eca0d-69aa-42f0-9be1-d3ef630e4836,,FI14071700002490,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,e77aa76e9d80437d805666b31dec5ef2,e77aa76e9d80437d805666b31dec5ef2,07/17/2014,06:16:25,A,1,30000,e8000c49f8d940e6ba421e2f54ac96d6,e8000c49-f8d9-40e6-ba42-1e2f54ac96d6,,FI14071700002492,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,97caaf8e4ffd465daa446626bbb602e2,97caaf8e4ffd465daa446626bbb602e2,07/17/2014,06:17:31,A,1,30000,0a5437affb374bb99f5771fa0c099428,0a5437af-fb37-4bb9-9f57-71fa0c099428,,FI14071700002497,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,755dd555c62e4ca19278c352d443b1fe,755dd555c62e4ca19278c352d443b1fe,07/17/2014,06:18:32,A,1,30000,309c054999a4418e837dd70a6c523f42,309c0549-99a4-418e-837d-d70a6c523f42,,FI14071700002502,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,88e04a85b39e4ffaa9eef504236f08de,88e04a85b39e4ffaa9eef504236f08de,07/17/2014,06:19:29,A,1,30000,68be726e97794582aaa18eb747a22e0b,68be726e-9779-4582-aaa1-8eb747a22e0b,,FI14071700002505,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,10000,HKD,HKG,5d3b458a6f834db186924edc5182e769,5d3b458a6f834db186924edc5182e769,07/17/2014,06:20:27,A,1,10000,a9fa87bd6e5b479893209122c3370dab,a9fa87bd-6e5b-4798-9320-9122c3370dab,,FI14071700002507,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,10000,HKD,HKG,e837901a1b2546ee844bf2906ff77672,e837901a1b2546ee844bf2906ff77672,07/17/2014,06:21:47,A,1,10000,74c8376a3e39466aa3ba894a93951635,74c8376a-3e39-466a-a3ba-894a93951635,,FI14071700002514,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30500,HKD,HKG,067ec9e25ed24656830e77f5f6a49b1d,067ec9e25ed24656830e77f5f6a49b1d,07/17/2014,06:25:46,A,1,30500,297c807960f04681b97b3c71c3344a66,297c8079-60f0-4681-b97b-3c71c3344a66,,FI14071700002523,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,1fecd24a44604f9898f1f7c594d02cd9,1fecd24a44604f9898f1f7c594d02cd9,07/17/2014,06:28:43,A,1,30000,9a63cf9933d94fc69342f50fb432b087,9a63cf99-33d9-4fc6-9342-f50fb432b087,,FI14071700002537,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,26500,HKD,HKG,a2fe1d5487b44c9188c511c34d64fd3c,a2fe1d5487b44c9188c511c34d64fd3c,07/17/2014,06:29:19,A,1,26500,5bf81c0d28ef4d8783cec75cae40347d,5bf81c0d-28ef-4d87-83ce-c75cae40347d,,FI14071700002541,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,bfe4c07000264711a849068032fb8d70,bfe4c07000264711a849068032fb8d70,07/17/2014,06:29:45,A,1,30000,431097c7300e401684e9e8acb15a4e27,431097c7-300e-4016-84e9-e8acb15a4e27,,FI14071700002542,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,8e91b24de5b1461dbe10a37347061c57,8e91b24de5b1461dbe10a37347061c57,07/17/2014,06:30:43,A,1,30000,8e751f6478db4bf38d66f19e5932574f,8e751f64-78db-4bf3-8d66-f19e5932574f,,FI14071700002547,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,2732039d90f74dc08c764093754a219a,2732039d90f74dc08c764093754a219a,07/17/2014,06:32:36,A,1,30000,4e4aa2d1a514485a8f024997e015eb73,4e4aa2d1-a514-485a-8f02-4997e015eb73,,FI14071700002549,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,4000,HKD,HKG,3253a740213c4cd9a93dbb4c67db6d3e,3253a740213c4cd9a93dbb4c67db6d3e,07/17/2014,06:43:02,A,1,4000,dd616494a12a44cfa9238538db67b418,dd616494-a12a-44cf-a923-8538db67b418,,FI14071700002585,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,4000,HKD,HKG,8639a2d3c86b46c3903fc40d66c912d5,8639a2d3c86b46c3903fc40d66c912d5,07/17/2014,06:44:01,A,1,4000,32340053a43d437ca7daffa1efa57c1c,32340053-a43d-437c-a7da-ffa1efa57c1c,,FI14071700002592,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,12000,HKD,HKG,0a4d926137cd4f59b792eaba6623c6a0,0a4d926137cd4f59b792eaba6623c6a0,07/17/2014,06:44:33,A,1,12000,f6824b1c02634fffb47ac72a06f3bf37,f6824b1c-0263-4fff-b47a-c72a06f3bf37,,FI14071700002593,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,1500,HKD,HKG,add0a1c5dc17485bb98d5c8f9562b30d,add0a1c5dc17485bb98d5c8f9562b30d,07/17/2014,06:48:58,A,1,1500,259f1d0df8784ffebab7f031fd025320,259f1d0d-f878-4ffe-bab7-f031fd025320,,FI14071700002609,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,1500,HKD,HKG,85d17a3fecae4709b37186a812265815,85d17a3fecae4709b37186a812265815,07/17/2014,06:51:06,A,1,1500,6042935dc6584d35984cc8d1eebb4c75,6042935d-c658-4d35-984c-c8d1eebb4c75,,FI14071700002614,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,1500,HKD,HKG,341e7c07dd2a4a92b0d7b333bb66f180,341e7c07dd2a4a92b0d7b333bb66f180,07/17/2014,06:52:26,A,1,1500,279e9e0a9e074b71b4c9d255faf45beb,279e9e0a-9e07-4b71-b4c9-d255faf45beb,,FI14071700002623,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,20000,HKD,HKG,bac8b36c17a84e05800e8ebb95fd0833,bac8b36c17a84e05800e8ebb95fd0833,07/17/2014,07:00:46,A,1,20000,2e461ba73cb7464fa90ece753a1369ea,2e461ba7-3cb7-464f-a90e-ce753a1369ea,,FI14071700002664,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,0272847468984235baec5743880d2424,0272847468984235baec5743880d2424,07/17/2014,07:01:48,A,1,30000,827a71088df14509bc5f06a930d678af,827a7108-8df1-4509-bc5f-06a930d678af,,FI14071700002667,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,d8b23d98d9a54e0d86342799eb0b689a,d8b23d98d9a54e0d86342799eb0b689a,07/17/2014,07:02:24,A,1,30000,f2603e02b23249fcb2e9fbc25b02fe60,f2603e02-b232-49fc-b2e9-fbc25b02fe60,,FI14071700002670,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,1500,HKD,HKG,9201f305cafa4b88a6da1b67dd809da0,9201f305cafa4b88a6da1b67dd809da0,07/17/2014,07:07:08,A,1,1500,c5f3b0b737544f9db8d33a0512f95484,c5f3b0b7-3754-4f9d-b8d3-3a0512f95484,,FI14071700002690,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,8000,HKD,HKG,aa7b0bf19f0f4537bbaad269f830f7d4,aa7b0bf19f0f4537bbaad269f830f7d4,07/17/2014,07:34:14,A,1,8000,4b39a724b5c4405b977bcc0fe340f461,4b39a724-b5c4-405b-977b-cc0fe340f461,,FI14071700002798,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,1500,HKD,HKG,c46ed083b7cc4e9491e9e5584fa35a6c,c46ed083b7cc4e9491e9e5584fa35a6c,07/17/2014,08:04:16,A,1,1500,df02cf0fa2aa4279a0524b77efa54728,df02cf0f-a2aa-4279-a052-4b77efa54728,,FI14071700002951,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,4000,HKD,HKG,5daa408aee7d4bc2b41b519e30489b82,5daa408aee7d4bc2b41b519e30489b82,07/17/2014,08:05:41,A,1,4000,f08893e7a8f24637b0a6835c69b33fe4,f08893e7-a8f2-4637-b0a6-835c69b33fe4,,FI14071700002957,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,10000,HKD,HKG,5d2b09f43ddb42068a18aa2a9db3c7c1,5d2b09f43ddb42068a18aa2a9db3c7c1,07/17/2014,08:15:15,A,1,10000,2c23d78bffc84260a35f2938768e0839,2c23d78b-ffc8-4260-a35f-2938768e0839,,FI14071700003002,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,10000,HKD,HKG,6b7274c95a694975a569da19a4356448,6b7274c95a694975a569da19a4356448,07/17/2014,08:46:12,A,1,10000,ab595762f4684a0d8f28d43e7e4662db,ab595762-f468-4a0d-8f28-d43e7e4662db,,FI14071700003177,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,10000,HKD,HKG,266d78bb77334bee86aaeab3c1f9ae5c,266d78bb77334bee86aaeab3c1f9ae5c,07/17/2014,08:52:36,A,1,10000,1aadaa1baa8b422abcf248190a2a1a75,1aadaa1b-aa8b-422a-bcf2-48190a2a1a75,,FI14071700003196,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,10000,HKD,HKG,de6dd024206c41e181dc5d3397c8dd4a,de6dd024206c41e181dc5d3397c8dd4a,07/17/2014,08:54:20,A,1,10000,25d7a3b913f7497c9446c46a98956607,25d7a3b9-13f7-497c-9446-c46a98956607,,FI14071700003202,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,1500,HKD,HKG,a0e22c80d0e04303ba88641826ec6ae5,a0e22c80d0e04303ba88641826ec6ae5,07/17/2014,08:58:55,A,1,1500,57cc107cc2c6435b8173af6a6448555f,57cc107c-c2c6-435b-8173-af6a6448555f,,FI14071700003238,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,1500,HKD,HKG,99e483dde4ad4fcd9cc75c0e0229062a,99e483dde4ad4fcd9cc75c0e0229062a,07/17/2014,09:01:02,A,1,1500,efa9ca5003a24f68b8079351eb262ddd,efa9ca50-03a2-4f68-b807-9351eb262ddd,,FI14071700003252,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,20000,HKD,HKG,d4e5c6d45ec944a9aa6d90aeaedf9305,d4e5c6d45ec944a9aa6d90aeaedf9305,07/17/2014,09:04:17,A,1,20000,a529ae78d94a43f89b83e3a4b6a9c5db,a529ae78-d94a-43f8-9b83-e3a4b6a9c5db,,FI14071700003272,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,26500,HKD,HKG,15cd9ccd00b34d0db174cbae3e1f0fc4,15cd9ccd00b34d0db174cbae3e1f0fc4,07/17/2014,09:12:04,A,1,26500,07894c2239354257bacbd4ebcf3b434e,07894c22-3935-4257-bacb-d4ebcf3b434e,,FI14071700003330,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,12000,HKD,HKG,54b6911ea4a442ee964c32b46d7fa20c,54b6911ea4a442ee964c32b46d7fa20c,07/17/2014,09:15:46,A,1,12000,1077f52c03c245b88e371f8c1222714c,1077f52c-03c2-45b8-8e37-1f8c1222714c,,FI14071700003354,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,10000,HKD,HKG,247a51e94dd34d19a80632097fb117a3,247a51e94dd34d19a80632097fb117a3,07/17/2014,09:16:00,A,1,10000,491b687874874838a2520135c6b680ea,491b6878-7487-4838-a252-0135c6b680ea,,FI14071700003356,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,10000,HKD,HKG,9bbd2408658041858dea900a88f3eade,9bbd2408658041858dea900a88f3eade,07/17/2014,09:17:08,A,1,10000,ae025578872041d2913e05851edf2663,ae025578-8720-41d2-913e-05851edf2663,,FI14071700003364,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,5000,HKD,HKG,51a803cff1714cf2a3d78e68a2829e41,51a803cff1714cf2a3d78e68a2829e41,07/17/2014,09:18:22,A,1,5000,eeb4d2531ca14e6fa16a10575938e53f,eeb4d253-1ca1-4e6f-a16a-10575938e53f,,FI14071700003370,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,ef4267ed09df4265acd2f97c728bdb62,ef4267ed09df4265acd2f97c728bdb62,07/17/2014,09:18:56,A,1,30000,06da94a4c46d4b61aefa5838a6473a55,06da94a4-c46d-4b61-aefa-5838a6473a55,,FI14071700003372,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,30000,HKD,HKG,44ec4f208f964898a579cf9354132651,44ec4f208f964898a579cf9354132651,07/17/2014,09:27:26,A,1,30000,993eb8b9abbc414d8fc44c85e9343e2c,993eb8b9-abbc-414d-8fc4-4c85e9343e2c,,FI14071700003416,1400,132000
MyCard,,,,,,Facebook,,12345,FAC18MARGIN0HKD-DIGGMGMYC-001,12000,HKD,HKG,e3b9da9cbe9b41c7b2315619620a2c87,e3b9da9cbe9b41c7b2315619620a2c87,07/17/2014,09:30:58,A,1,12000,a2adf6a1a81f463e899c5be84bae1368,a2adf6a1-a81f-463e-899c-5be84bae1368,,FI14071700003431,1400,132000
