Merchant,Location,City,State,Zip,Country,Vendor,VendorID,DCMSID,Product,Denomination,Currency,ProductCountry,SerialNumber,VAN16,TransDate,TransTime,Action,Sign,CardAmount,RefNo,HISTORYID,MarketingCode,ActivatorPartnerTransId,Min,Max
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300,TWD,TWN,f88eeff6c0254498b1a4865d09827e53,f88eeff6c0254498b1a4865d09827e53,07/17/2014,00:09:32,A,1,300,2c3f363e16494ee595c2083d664a250f,2c3f363e-1649-4ee5-95c2-083d664a250f,,FV14071700001269,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300,TWD,TWN,55d640d7895f45b2a8dab71c2a6ded54,55d640d7895f45b2a8dab71c2a6ded54,07/17/2014,00:09:46,A,1,300,2f228d35d7334f77be65af763c5054df,2f228d35-d733-4f77-be65-af763c5054df,,FV14071700001271,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,15000,TWD,TWN,55b2e1db4957498d8421dd962e989e8e,55b2e1db4957498d8421dd962e989e8e,07/17/2014,00:09:56,A,1,15000,14a53b1a69f540bd840b06b1ebfd271a,14a53b1a-69f5-40bd-840b-06b1ebfd271a,,FI14071700001273,300,500000
MyCard,,,,,,Facebook,,12345,FAC24MARGIN0TWD-DIGGMGMYC-002,15000,TWD,TWN,00e193dfedf6419da9b916d47bbdb1f6,00e193dfedf6419da9b916d47bbdb1f6,07/17/2014,00:09:58,A,1,15000,372241e43c8e443e81ef54debdf63415,372241e4-3c8e-443e-81ef-54debdf63415,,FI14071700001274,3000,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,06c81005ed9a4b5385883c3bf01aedfe,06c81005ed9a4b5385883c3bf01aedfe,07/17/2014,00:10:07,A,1,15000,a9e665325f364c14b4e55eba7d153bb8,a9e66532-5f36-4c14-b4e5-5eba7d153bb8,,FI14071700001275,300,500000
MyCard,,,,,,Facebook,,12345,FAC24MARGIN0TWD-DIGGMGMYC-002,15000,TWD,TWN,16191ac5402e47bba5bfce2099be612b,16191ac5402e47bba5bfce2099be612b,07/17/2014,00:11:05,A,1,15000,0becd4ba06a742b8ba81d3d060fae369,0becd4ba-06a7-42b8-ba81-d3d060fae369,,FI14071700001277,3000,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,4d337e339be3408dbaba5e17a62e5e21,4d337e339be3408dbaba5e17a62e5e21,07/17/2014,00:11:06,A,1,15000,7749bbadb5394c02ae1842687111bf9f,7749bbad-b539-4c02-ae18-42687111bf9f,,FI14071700001278,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300000,TWD,TWN,2b9fd47929a2403caae092791537cd06,2b9fd47929a2403caae092791537cd06,07/17/2014,00:12:11,A,1,300000,1c3ff37dcaa74bc3b39da5c13295e755,1c3ff37d-caa7-4bc3-b39d-a5c13295e755,,FV14071700001281,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,99f329276461444fb6e70299e6dd0fa4,99f329276461444fb6e70299e6dd0fa4,07/17/2014,00:12:18,A,1,15000,9a22366b6a9c4de7ad45fde448257542,9a22366b-6a9c-4de7-ad45-fde448257542,,FI14071700001282,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,30000,TWD,TWN,2f170c2ac74a42f4a97419cb09fa7857,2f170c2ac74a42f4a97419cb09fa7857,07/17/2014,00:12:26,A,1,30000,34f99ec42de4413fb6ba3ae436adfdd3,34f99ec4-2de4-413f-b6ba-3ae436adfdd3,,FV14071700001284,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,05739720b9914ecba090dee76e09a7c8,05739720b9914ecba090dee76e09a7c8,07/17/2014,00:13:09,A,1,15000,704654018074406e9f7a2a9e10910889,70465401-8074-406e-9f7a-2a9e10910889,,FI14071700001288,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,35000,TWD,TWN,e9c1308b89a446feb833ab2ef0d79265,e9c1308b89a446feb833ab2ef0d79265,07/17/2014,00:14:09,A,1,35000,4df0f435de704f14942950c3a3ad3abd,4df0f435-de70-4f14-9429-50c3a3ad3abd,,FI14071700001291,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,50000,TWD,TWN,edb9ea15d9ef44e898532cd7f806ac87,edb9ea15d9ef44e898532cd7f806ac87,07/17/2014,00:15:09,A,1,50000,eabab36b65ae48aa8dc91912c3104a50,eabab36b-65ae-48aa-8dc9-1912c3104a50,,FI14071700001294,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,200000,TWD,TWN,c21cdcb5b3de4ab28bbe9d16e81ba073,c21cdcb5b3de4ab28bbe9d16e81ba073,07/17/2014,00:15:21,A,1,200000,b2df12a8a6d54ec1be546f2a73b4a2cc,b2df12a8-a6d5-4ec1-be54-6f2a73b4a2cc,,FV14071700001295,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,30000,TWD,TWN,c4fc510b7c544eb0a1a730022b2531bc,c4fc510b7c544eb0a1a730022b2531bc,07/17/2014,00:15:35,A,1,30000,d063e9483d014d86a1ece0d6f30f60ae,d063e948-3d01-4d86-a1ec-e0d6f30f60ae,,FV14071700001296,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,30000,TWD,TWN,37a9c2936ee141fdb55e534a8528e546,37a9c2936ee141fdb55e534a8528e546,07/17/2014,00:15:51,A,1,30000,cc2e1a705efa4093b191937e7765dd5d,cc2e1a70-5efa-4093-b191-937e7765dd5d,,FV14071700001297,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,30000,TWD,TWN,663b7bc64654483d8878ef890d4fd0d4,663b7bc64654483d8878ef890d4fd0d4,07/17/2014,00:16:03,A,1,30000,b1118513e3b94f1c94ab0651a3c25485,b1118513-e3b9-4f1c-94ab-0651a3c25485,,FV14071700001298,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,30000,TWD,TWN,967eb7abda334e64bb6f44508cc1fc98,967eb7abda334e64bb6f44508cc1fc98,07/17/2014,00:16:17,A,1,30000,09c2a0397cca4fbb924d238e2083178d,09c2a039-7cca-4fbb-924d-238e2083178d,,FV14071700001300,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,147c7cae064b483599483b4b61b06860,147c7cae064b483599483b4b61b06860,07/17/2014,00:16:34,A,1,15000,b645da3c90334f2aac08c1a91aaafd11,b645da3c-9033-4f2a-ac08-c1a91aaafd11,,FI14071700001301,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,100000,TWD,TWN,c57836c935ee4186ae2434427e3fc6e1,c57836c935ee4186ae2434427e3fc6e1,07/17/2014,00:17:31,A,1,100000,21214912571348a3b9e2743986713d47,21214912-5713-48a3-b9e2-743986713d47,,FI14071700001304,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,100000,TWD,TWN,c9ef5477784a420faee048a198b7d01d,c9ef5477784a420faee048a198b7d01d,07/17/2014,00:18:07,A,1,100000,ccce6dfe43b34b598c8862e6f7a825ee,ccce6dfe-43b3-4b59-8c88-62e6f7a825ee,,FI14071700001305,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,100000,TWD,TWN,de927490214d42f5bc7795077f02a389,de927490214d42f5bc7795077f02a389,07/17/2014,00:19:13,A,1,100000,0b4b5bdc4a424ae4bf3e80c51e00a7ec,0b4b5bdc-4a42-4ae4-bf3e-80c51e00a7ec,,FI14071700001306,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,45000,TWD,TWN,cb8a8a4ebb564ba397c080fa0f42426e,cb8a8a4ebb564ba397c080fa0f42426e,07/17/2014,00:20:46,A,1,45000,cffdcf8cb73b4216af468a56caa8caf2,cffdcf8c-b73b-4216-af46-8a56caa8caf2,,FI14071700001311,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,15000,TWD,TWN,f3bd640ab91646dda442563348a872e3,f3bd640ab91646dda442563348a872e3,07/17/2014,00:21:14,A,1,15000,2ef4848d5ce54861983f41a6d0be0cd1,2ef4848d-5ce5-4861-983f-41a6d0be0cd1,,FI14071700001314,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,7ffd560b637d46dbb5c66b8aa5f9f70b,7ffd560b637d46dbb5c66b8aa5f9f70b,07/17/2014,00:22:17,A,1,1500,8e83e6a23eaf45abac0eef5e4542dddd,8e83e6a2-3eaf-45ab-ac0e-ef5e4542dddd,,FI14071700001319,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,53e206186cae4f3cbf7a8831c6814685,53e206186cae4f3cbf7a8831c6814685,07/17/2014,00:23:44,A,1,1500,a707baba15a2431297ee7c4153bcd0b0,a707baba-15a2-4312-97ee-7c4153bcd0b0,,FI14071700001322,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,900,TWD,TWN,dd609c66ad134b7ca8075047e8c2b155,dd609c66ad134b7ca8075047e8c2b155,07/17/2014,00:23:48,A,1,900,edba35778ae84be3bc6e24fa10f1bfef,edba3577-8ae8-4be3-bc6e-24fa10f1bfef,,FI14071700001320,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300000,TWD,TWN,e8cccc75910c44db8b009d5547e1b7b9,e8cccc75910c44db8b009d5547e1b7b9,07/17/2014,00:24:16,A,1,300000,9eb96b5809714df7a888fd43fa2f96f3,9eb96b58-0971-4df7-a888-fd43fa2f96f3,,FV14071700001325,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,200000,TWD,TWN,b119215ae6da4ddbb330e7b41adaee5a,b119215ae6da4ddbb330e7b41adaee5a,07/17/2014,00:24:27,A,1,200000,7433f9784e18481a8cf6116e335ffe9f,7433f978-4e18-481a-8cf6-116e335ffe9f,,FV14071700001326,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,15000,TWD,TWN,5d2b5013c3984998bf6ae389de9245a6,5d2b5013c3984998bf6ae389de9245a6,07/17/2014,00:24:44,A,1,15000,398758e199ac4fab8724885514640fd4,398758e1-99ac-4fab-8724-885514640fd4,,FI14071700001328,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300000,TWD,TWN,0a9a0406c2334bf0a25010145ee0f39e,0a9a0406c2334bf0a25010145ee0f39e,07/17/2014,00:25:13,A,1,300000,854b28bac5a84d7a87c50aee499dc2c8,854b28ba-c5a8-4d7a-87c5-0aee499dc2c8,,FV14071700001330,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,200000,TWD,TWN,3e0512eb502e4fe6aa5a0de30b13e8d0,3e0512eb502e4fe6aa5a0de30b13e8d0,07/17/2014,00:25:25,A,1,200000,e50483266ff94d35b84567f49b69ccd4,e5048326-6ff9-4d35-b845-67f49b69ccd4,,FV14071700001332,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,100000,TWD,TWN,c932acca44af4b74955fe522485a1f39,c932acca44af4b74955fe522485a1f39,07/17/2014,00:26:17,A,1,100000,81e72eb434bf44959b54242f5bd3069b,81e72eb4-34bf-4495-9b54-242f5bd3069b,,FV14071700001337,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,46764170460d458dbc02e0f02b576402,46764170460d458dbc02e0f02b576402,07/17/2014,00:26:58,A,1,1500,f9a8af9904a54c62a390ce73c8a704b0,f9a8af99-04a5-4c62-a390-ce73c8a704b0,,FI14071700001339,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,5d85d7844bf74f3f9244534284878f77,5d85d7844bf74f3f9244534284878f77,07/17/2014,00:27:03,A,1,1500,31415848fc2445bb9f59d5750dd3efe7,31415848-fc24-45bb-9f59-d5750dd3efe7,,FI14071700001341,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,ef9c70f45df2466abccdb5f691a0f5a7,ef9c70f45df2466abccdb5f691a0f5a7,07/17/2014,00:27:05,A,1,15000,7c07407f7a024aeba6e67fe6e3415c6d,7c07407f-7a02-4aeb-a6e6-7fe6e3415c6d,,FI14071700001340,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,ca67e82095554b30a0406ca57d8e6314,ca67e82095554b30a0406ca57d8e6314,07/17/2014,00:27:55,A,1,1500,84155c55d2134cd899819d4a1e3b4b08,84155c55-d213-4cd8-9981-9d4a1e3b4b08,,FI14071700001343,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,af3000b73c18434084aae5845380d0d0,af3000b73c18434084aae5845380d0d0,07/17/2014,00:28:27,A,1,1500,dc2670b0d8904294be55e4b1d1a38e24,dc2670b0-d890-4294-be55-e4b1d1a38e24,,FI14071700001345,300,500000
MyCard,,,,,,Facebook,,12345,FAC24MARGIN0TWD-DIGGMGMYC-002,15000,TWD,TWN,83502f7b96764ad49da8846685fc6737,83502f7b96764ad49da8846685fc6737,07/17/2014,00:29:23,A,1,15000,d74627cc3c094de2ae576c0852afbb7f,d74627cc-3c09-4de2-ae57-6c0852afbb7f,,FI14071700001351,3000,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,29d59baf23004dc6a354aecf25bf5b83,29d59baf23004dc6a354aecf25bf5b83,07/17/2014,00:29:25,A,1,1500,7677e26c8cc140708e3994f5275b962c,7677e26c-8cc1-4070-8e39-94f5275b962c,,FV14071700001353,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,68c43e9995aa40098a654480d08982a4,68c43e9995aa40098a654480d08982a4,07/17/2014,00:29:51,A,1,1500,b01cb191fec440edb17b944d08c2c9d5,b01cb191-fec4-40ed-b17b-944d08c2c9d5,,FV14071700001355,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,6f04b438e0d14c47b2430c84117bdaf6,6f04b438e0d14c47b2430c84117bdaf6,07/17/2014,00:30:04,A,1,1500,af1e765935b74d0aa4a9dea9ebd314fd,af1e7659-35b7-4d0a-a4a9-dea9ebd314fd,,FI14071700001356,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,ce49281bc2624e22a193604601839b46,ce49281bc2624e22a193604601839b46,07/17/2014,00:30:16,A,1,1500,ed73e5ee2a2246d6a531f03320b83269,ed73e5ee-2a22-46d6-a531-f03320b83269,,FV14071700001357,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300,TWD,TWN,9b6b222ae6734c5eaf954e08837b45e9,9b6b222ae6734c5eaf954e08837b45e9,07/17/2014,00:30:28,A,1,300,c1e352c72dec409a88bb2c31bee7a1fd,c1e352c7-2dec-409a-88bb-2c31bee7a1fd,,FV14071700001358,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300,TWD,TWN,5e06fcb7a56543bfa2c825d45573369e,5e06fcb7a56543bfa2c825d45573369e,07/17/2014,00:30:48,A,1,300,f4c8c288addb4219bc32a4df4457c5bc,f4c8c288-addb-4219-bc32-a4df4457c5bc,,FV14071700001361,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,900,TWD,TWN,48a2a03a02a04a5d83087d121942dd84,48a2a03a02a04a5d83087d121942dd84,07/17/2014,00:31:28,A,1,900,4db5a511017f4c33bc43ce16e3c03a72,4db5a511-017f-4c33-bc43-ce16e3c03a72,,FI14071700001364,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,15000,TWD,TWN,f2d1ea962e7f4c9a9c7fda41fc7c7c14,f2d1ea962e7f4c9a9c7fda41fc7c7c14,07/17/2014,00:32:09,A,1,15000,7e94c85bc0c5466fa0c9165373d2bb8b,7e94c85b-c0c5-466f-a0c9-165373d2bb8b,,FI14071700001366,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,15000,TWD,TWN,a1907095353a4621a296ddc36fab32d1,a1907095353a4621a296ddc36fab32d1,07/17/2014,00:32:29,A,1,15000,47cccbc35e7c4583909214572abdac72,47cccbc3-5e7c-4583-9092-14572abdac72,,FI14071700001368,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,e23a16d27cda46d3a14cf561c50106e0,e23a16d27cda46d3a14cf561c50106e0,07/17/2014,00:32:33,A,1,1500,f14a9cd63da840659e1bedefbf111bdf,f14a9cd6-3da8-4065-9e1b-edefbf111bdf,,FI14071700001371,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,9e90fe85830c403b8a5fdff78fa81273,9e90fe85830c403b8a5fdff78fa81273,07/17/2014,00:34:08,A,1,1500,9c27acb1ae84407ca8bb2965cc096778,9c27acb1-ae84-407c-a8bb-2965cc096778,,FI14071700001376,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,106870e58ede4e95a28d062501dfe1c1,106870e58ede4e95a28d062501dfe1c1,07/17/2014,00:35:11,A,1,1500,2ceca670ba2c461ca1d044f627216f46,2ceca670-ba2c-461c-a1d0-44f627216f46,,FI14071700001380,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,30000,TWD,TWN,98c52ac808f245cfb267e136e0f20943,98c52ac808f245cfb267e136e0f20943,07/17/2014,00:35:19,A,1,30000,4dc39de567a1402ba052fe39ee7d8d73,4dc39de5-67a1-402b-a052-fe39ee7d8d73,,FI14071700001381,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,506a18199823491c852f25b0e562e218,506a18199823491c852f25b0e562e218,07/17/2014,00:38:38,A,1,15000,5c8e1b7408e64e0995dfba91dc3427ae,5c8e1b74-08e6-4e09-95df-ba91dc3427ae,,FI14071700001397,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,5672bbb2ad6b403682a0e7a1afaf357d,5672bbb2ad6b403682a0e7a1afaf357d,07/17/2014,00:39:20,A,1,15000,73cb1c365cec4d1193fbac716375c3ac,73cb1c36-5cec-4d11-93fb-ac716375c3ac,,FI14071700001398,300,500000
MyCard,,,,,,Facebook,,12345,FAC20MARGIN0TWD-DIGGMGMYC-005,15000,TWD,TWN,bd4990e4e3e648f993ff8047ed0d20ac,bd4990e4e3e648f993ff8047ed0d20ac,07/17/2014,00:39:40,A,1,15000,2882c29bf4ba4d8aa51d8129ae3f8388,2882c29b-f4ba-4d8a-a51d-8129ae3f8388,,FI14071700001399,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,6be9d8692c12416fa81c34423cf8ff1b,6be9d8692c12416fa81c34423cf8ff1b,07/17/2014,00:43:24,A,1,15000,bb800cfafb034b4ab43f1fa7e5498911,bb800cfa-fb03-4b4a-b43f-1fa7e5498911,,FI14071700001406,300,500000
