Merchant,Location,City,State,Zip,Country,Vendor,VendorID,DCMSID,Product,Denomination,Currency,ProductCountry,SerialNumber,VAN16,TransDate,TransTime,Action,Sign,CardAmount,RefNo,HISTORYID,MarketingCode,ActivatorPartnerTransId,Min,Max
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,3800,MYR,MYS,cccf272173b64b6a9d19c3d2d4e47adb,cccf272173b64b6a9d19c3d2d4e47adb,07/17/2014,08:38:27,A,1,3800,dafb1861a37c4eb19cbb87bdd4035605,dafb1861-a37c-4eb1-9cbb-87bdd4035605,,FI14071700003131,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,10800,MYR,MYS,e0106b5b58044515b8f23462d84c40a9,e0106b5b58044515b8f23462d84c40a9,07/17/2014,09:03:30,A,1,10800,0edbc4077a714353a4201dfb18c2fc57,0edbc407-7a71-4353-a420-1dfb18c2fc57,,FI14071700003266,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,4900,MYR,MYS,2dc1c03401824389b11cbf9070f1a432,2dc1c03401824389b11cbf9070f1a432,07/17/2014,09:08:40,A,1,4900,d2572cadb9b44d5e83f8cbcc268ab69a,d2572cad-b9b4-4d5e-83f8-cbcc268ab69a,,FI14071700003313,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,1700,MYR,MYS,6badc94614aa4f98a5fc4a9c2ef0fdcb,6badc94614aa4f98a5fc4a9c2ef0fdcb,07/17/2014,09:13:02,A,1,1700,1a09aae2ad2d4190b0aabb8a4bde0f61,1a09aae2-ad2d-4190-b0aa-bb8a4bde0f61,,FI14071700003336,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,1700,MYR,MYS,d9adbafd60d348c7b3efa15091ae13fc,d9adbafd60d348c7b3efa15091ae13fc,07/17/2014,09:13:38,A,1,1700,d14e7dd13dea4fe7a266940bad937a57,d14e7dd1-3dea-4fe7-a266-940bad937a57,,FI14071700003340,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,1700,MYR,MYS,a0723da927274720ab806b8417acac88,a0723da927274720ab806b8417acac88,07/17/2014,09:13:58,A,1,1700,5eeb1e36b2c14fd693d610f5b3821a07,5eeb1e36-b2c1-4fd6-93d6-10f5b3821a07,,FI14071700003343,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,10800,MYR,MYS,9dd44c861b5a48c08f4f09c6590a78d6,9dd44c861b5a48c08f4f09c6590a78d6,07/17/2014,09:15:15,A,1,10800,c9760177715a4ec08b0fcc11fd2a24ea,c9760177-715a-4ec0-8b0f-cc11fd2a24ea,,FI14071700003351,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,570,MYR,MYS,b67dc8a71a844d5691478846087c0c54,b67dc8a71a844d5691478846087c0c54,07/17/2014,09:17:35,A,1,570,6aa411aac5bb405a94085f45d685d0de,6aa411aa-c5bb-405a-9408-5f45d685d0de,,FI14071700003367,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,1700,MYR,MYS,7908fe7fa64949a0aefa72d7632ea1ae,7908fe7fa64949a0aefa72d7632ea1ae,07/17/2014,09:30:51,A,1,1700,da784d892b154bd1b1b237da7596df22,da784d89-2b15-4bd1-b1b2-37da7596df22,,FI14071700003430,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,1700,MYR,MYS,eb36b7042aa24a43b7427b3189cb99fb,eb36b7042aa24a43b7427b3189cb99fb,07/17/2014,09:54:28,A,1,1700,0f0027b0112d47a58055a841e5837d0b,0f0027b0-112d-47a5-8055-a841e5837d0b,,FI14071700003553,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,3800,MYR,MYS,f69b679478cd429d8600b4c543f4b84f,f69b679478cd429d8600b4c543f4b84f,07/17/2014,10:00:46,A,1,3800,1a58a5efc9fb4af1b7e114cfb70b2a36,1a58a5ef-c9fb-4af1-b7e1-14cfb70b2a36,,FI14071700003594,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,21600,MYR,MYS,a3c16dd4f01847928de197b645b6e039,a3c16dd4f01847928de197b645b6e039,07/17/2014,10:16:41,A,1,21600,7e40a7bce15949f18acfa076687ba7a4,7e40a7bc-e159-49f1-8acf-a076687ba7a4,,FI14071700003702,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,21600,MYR,MYS,83b194f5e125402aa3a809398d416bfb,83b194f5e125402aa3a809398d416bfb,07/17/2014,10:18:50,A,1,21600,f76371fa9faf4e8497a17389831fbd42,f76371fa-9faf-4e84-97a1-7389831fbd42,,FI14071700003716,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,21600,MYR,MYS,4faead99683c496ea7f251d4663a4b8c,4faead99683c496ea7f251d4663a4b8c,07/17/2014,10:20:48,A,1,21600,4a6ac4661eac4e87b6d7205272764d11,4a6ac466-1eac-4e87-b6d7-205272764d11,,FI14071700003733,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,21600,MYR,MYS,ef19ef235beb48eb93752ffc7c9a6984,ef19ef235beb48eb93752ffc7c9a6984,07/17/2014,10:22:09,A,1,21600,fe5c58b1db7d41b888a1179902611e2d,fe5c58b1-db7d-41b8-88a1-179902611e2d,,FI14071700003740,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,21600,MYR,MYS,90f4140f336548b4a3ac680fcd1b9cde,90f4140f336548b4a3ac680fcd1b9cde,07/17/2014,10:25:18,A,1,21600,f98bac4247764e999256d19e66002230,f98bac42-4776-4e99-9256-d19e66002230,,FI14071700003758,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,21600,MYR,MYS,71255beb58074eb783e7f2366396e40a,71255beb58074eb783e7f2366396e40a,07/17/2014,10:30:54,A,1,21600,1ab27f851a66498892429704a18a37bb,1ab27f85-1a66-4988-9242-9704a18a37bb,,FI14071700003778,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,4900,MYR,MYS,6adf2ed766a940e7bca46c55629d39d8,6adf2ed766a940e7bca46c55629d39d8,07/17/2014,11:12:35,A,1,4900,2b4c85c952174410965ea28aa4ed8bb3,2b4c85c9-5217-4410-965e-a28aa4ed8bb3,,FI14071800000041,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,4900,MYR,MYS,954aed219ee7431d857a899aa30453ad,954aed219ee7431d857a899aa30453ad,07/17/2014,13:53:37,A,1,4900,f04f125767bb4fc2b12df8140f73f4b6,f04f1257-67bb-4fc2-b12d-f8140f73f4b6,,FI14071800000458,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,4900,MYR,MYS,f2ebb561724342249847e3bf9111cc33,f2ebb561724342249847e3bf9111cc33,07/17/2014,15:26:59,A,1,4900,e97652f30e63470a9d2bd497eaa7ddf1,e97652f3-0e63-470a-9d2b-d497eaa7ddf1,,FI14071800000541,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,1700,MYR,MYS,327bfc024db64343a2afef74a0a2056e,327bfc024db64343a2afef74a0a2056e,07/17/2014,20:32:50,A,1,1700,38eda96b55e146cd98be13b6454bd5ed,38eda96b-55e1-46cd-98be-13b6454bd5ed,,FI14071800000914,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,1700,MYR,MYS,36714e38f1b84e1fae2178be8fb94e19,36714e38f1b84e1fae2178be8fb94e19,07/17/2014,20:34:57,A,1,1700,879bda8fd35543d0b0d02b8093dccbe9,879bda8f-d355-43d0-b0d0-2b8093dccbe9,,FI14071800000919,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,1700,MYR,MYS,354f2b70fcc1495dae0e521e2dabd587,354f2b70fcc1495dae0e521e2dabd587,07/17/2014,21:26:00,A,1,1700,ce96a635cf2d4a08b3f7d1b81b6d48ec,ce96a635-cf2d-4a08-b3f7-d1b81b6d48ec,,FI14071800001107,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,4900,MYR,MYS,65e3e17f0e1b4ebf861862fead7d383a,65e3e17f0e1b4ebf861862fead7d383a,07/17/2014,21:26:43,A,1,4900,fde9a8ce1fa543619b1f3d827ae58d7a,fde9a8ce-1fa5-4361-9b1f-3d827ae58d7a,,FI14071800001117,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,570,MYR,MYS,f9e68ebf0285483d89c338f09e0e9c69,f9e68ebf0285483d89c338f09e0e9c69,07/17/2014,21:27:05,A,1,570,1d7f6dbf1a01494bae95aae3e4097563,1d7f6dbf-1a01-494b-ae95-aae3e4097563,,FI14071800001118,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,1700,MYR,MYS,e8a740e90b684072b6b3666818a3447b,e8a740e90b684072b6b3666818a3447b,07/17/2014,21:31:47,A,1,1700,39542cb16fb9400fa9d2718bf6733809,39542cb1-6fb9-400f-a9d2-718bf6733809,,FI14071800001143,570,32300
MyCard,,,,,,Facebook,,12345,FAC19MARGIN0MYR-DIGGMGMYC-001,1700,MYR,MYS,9d92389fcdf94f69a7afc34980430d16,9d92389fcdf94f69a7afc34980430d16,07/17/2014,23:18:59,A,1,1700,e45493021a604ca19e44c8aa2e504b48,e4549302-1a60-4ca1-9e44-c8aa2e504b48,,FI14071800001374,570,32300
