Merchant,Location,City,State,Zip,Country,Vendor,VendorID,DCMSID,Product,Denomination,Currency,ProductCountry,SerialNumber,VAN16,TransDate,TransTime,Action,Sign,CardAmount,RefNo,HISTORYID,MarketingCode,ActivatorPartnerTransId,Min,Max
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,11c3db5a065446e3845759e0daed5b27,11c3db5a065446e3845759e0daed5b27,07/16/2014,00:33:59,A,1,1500,56d6a2c4b14148a6bf39d2b984034ce4,56d6a2c4-b141-48a6-bf39-d2b984034ce4,,FI14071600001001,300,500000
MyCard,,,,,,Facebook,,12345,FAC20MARGIN0TWD-DIGGMGMYC-005,15000,TWD,TWN,a297f948012c45499d7f5526093c64f4,a297f948012c45499d7f5526093c64f4,07/16/2014,00:34:19,A,1,15000,78152ceff7fd4de791413f0d27b98422,78152cef-f7fd-4de7-9141-3f0d27b98422,,FS14071600001175,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,900,TWD,TWN,0488f82f1f9d4429a552711c02c86254,0488f82f1f9d4429a552711c02c86254,07/16/2014,00:35:05,A,1,900,8547fb51112c4542a788956e6a3b9245,8547fb51-112c-4542-a788-956e6a3b9245,,FI14071600001004,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,c1aa82ce27ae4577b2e8f24d2ec43ddc,c1aa82ce27ae4577b2e8f24d2ec43ddc,07/16/2014,00:35:58,A,1,1500,fb643703208f4c1989693af140f88ff2,fb643703-208f-4c19-8969-3af140f88ff2,,FV14071600001008,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,c1c993763f314be985569517e6444adc,c1c993763f314be985569517e6444adc,07/16/2014,00:36:11,A,1,1500,896d26125d4f43c4afc44b66f7df1be0,896d2612-5d4f-43c4-afc4-4b66f7df1be0,,FV14071600001010,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,694983ab6caf4fbe898b36a105cc3c88,694983ab6caf4fbe898b36a105cc3c88,07/16/2014,00:36:27,A,1,1500,51e415e7907b401881b3b6e8c4bc0021,51e415e7-907b-4018-81b3-b6e8c4bc0021,,FV14071600001011,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,47d92130a8cc453fb9d8d9a965467b33,47d92130a8cc453fb9d8d9a965467b33,07/16/2014,00:36:35,A,1,1500,b7d09a33209c4744a08a4277e9745a79,b7d09a33-209c-4744-a08a-4277e9745a79,,FV14071600001012,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,900,TWD,TWN,3829ff7d3c5b4213a88ff9e4fb56f7f2,3829ff7d3c5b4213a88ff9e4fb56f7f2,07/16/2014,00:36:38,A,1,900,9e765ef0433a4f14a81e5e221fe541f2,9e765ef0-433a-4f14-a81e-5e221fe541f2,,FI14071600001013,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,200000,TWD,TWN,3c5ec55968434747b261cb5f35eba4c7,3c5ec55968434747b261cb5f35eba4c7,07/16/2014,00:36:45,A,1,200000,1bb25b2431254bc19cb5c6d70b43f35e,1bb25b24-3125-4bc1-9cb5-c6d70b43f35e,,FI14071600001014,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300,TWD,TWN,a62ad5b3742741ccbd30865825001727,a62ad5b3742741ccbd30865825001727,07/16/2014,00:36:48,A,1,300,7f7ae032b47848159ab10a74efed36aa,7f7ae032-b478-4815-9ab1-0a74efed36aa,,FV14071600001016,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,729c74808874488a846ee44ecc381d5c,729c74808874488a846ee44ecc381d5c,07/16/2014,00:36:49,A,1,1500,2176c51d6d174b49b7981ecb539d44bb,2176c51d-6d17-4b49-b798-1ecb539d44bb,,FV14071600001017,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300,TWD,TWN,2cd527c1284e41a3a0b9abe9c3006d5d,2cd527c1284e41a3a0b9abe9c3006d5d,07/16/2014,00:36:57,A,1,300,8d62bac2211d463eaff11bb1f4c20bec,8d62bac2-211d-463e-aff1-1bb1f4c20bec,,FV14071600001018,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,f28c8756bcb74754bbec93bb0935cba0,f28c8756bcb74754bbec93bb0935cba0,07/16/2014,00:37:00,A,1,1500,dd913b214ff74a78b21d08408bdfb8f6,dd913b21-4ff7-4a78-b21d-08408bdfb8f6,,FV14071600001019,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,50000,TWD,TWN,5519196b08544979a46f2ae3321c1298,5519196b08544979a46f2ae3321c1298,07/16/2014,00:39:44,A,1,50000,c791d0d41b164ff1ab4b3561e748b4f2,c791d0d4-1b16-4ff1-ab4b-3561e748b4f2,,FI14071600001021,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,7d17c8b2872e4f90bc53d6fa66d55255,7d17c8b2872e4f90bc53d6fa66d55255,07/16/2014,00:40:15,A,1,1500,741b5a1c872e45ac8adb8b4a93a89870,741b5a1c-872e-45ac-8adb-8b4a93a89870,,FV14071600001024,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,a4d9c6e937ec432db24df22d1f7c2a5e,a4d9c6e937ec432db24df22d1f7c2a5e,07/16/2014,00:40:29,A,1,1500,618fa6e510e6429bbde516883fe926a8,618fa6e5-10e6-429b-bde5-16883fe926a8,,FV14071600001025,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,50000,TWD,TWN,1c3e19aaa13d448185cf308b292629af,1c3e19aaa13d448185cf308b292629af,07/16/2014,00:40:31,A,1,50000,53681d514bed41629e4e65385feddd21,53681d51-4bed-4162-9e4e-65385feddd21,,FI14071600001026,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,d61153a212474c628ab24911da30e0a6,d61153a212474c628ab24911da30e0a6,07/16/2014,00:40:42,A,1,1500,92212f722e3c4bfb9871bf2e63d661e1,92212f72-2e3c-4bfb-9871-bf2e63d661e1,,FV14071600001028,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,347ce0ad3b93425e916bbdb3aac6374f,347ce0ad3b93425e916bbdb3aac6374f,07/16/2014,00:40:54,A,1,1500,f38f014e4965429fbd97cd78d0a4cac5,f38f014e-4965-429f-bd97-cd78d0a4cac5,,FV14071600001030,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,7d53c910041046e3b3c29d8ce818b305,7d53c910041046e3b3c29d8ce818b305,07/16/2014,00:41:07,A,1,1500,6b1bfee814b646a69c419efea0aec9d0,6b1bfee8-14b6-46a6-9c41-9efea0aec9d0,,FV14071600001031,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,128d10a2c98e48d0aedeb9ae7970467a,128d10a2c98e48d0aedeb9ae7970467a,07/16/2014,00:41:22,A,1,1500,5b2158c1b0d84c3488eed52de104cb9e,5b2158c1-b0d8-4c34-88ee-d52de104cb9e,,FV14071600001033,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,1500,TWD,TWN,de503bf0d7dd40a5ae47a172b696431e,de503bf0d7dd40a5ae47a172b696431e,07/16/2014,00:41:34,A,1,1500,385116202bc14107a8de6a22574a5375,38511620-2bc1-4107-a8de-6a22574a5375,,FV14071600001034,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300,TWD,TWN,36b716bd87fd47d8b04ad83c38b5c47b,36b716bd87fd47d8b04ad83c38b5c47b,07/16/2014,00:41:47,A,1,300,6abff4b1a4e9405dbb65359354a65241,6abff4b1-a4e9-405d-bb65-359354a65241,,FV14071600001035,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,300,TWD,TWN,7e234b3bda0d41e0aa4510d938bba64d,7e234b3bda0d41e0aa4510d938bba64d,07/16/2014,00:42:00,A,1,300,54cf6206e80542cfbcdd35ce8d2123bf,54cf6206-e805-42cf-bcdd-35ce8d2123bf,,FV14071600001036,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,50000,TWD,TWN,ba8c44e6c20f4317ab08c95302dc5807,ba8c44e6c20f4317ab08c95302dc5807,07/16/2014,00:43:43,A,1,50000,c436e918d5954b22b37d419b6e0b6942,c436e918-d595-4b22-b37d-419b6e0b6942,,FV14071600001040,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,00e9fdde52c34c2f8843ab3adf3cc49b,00e9fdde52c34c2f8843ab3adf3cc49b,07/16/2014,00:50:26,A,1,15000,443a3b2e869b4f799feca8436d312036,443a3b2e-869b-4f79-9fec-a8436d312036,,FI14071600001049,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,30000,TWD,TWN,9081e64da05c40e6b4904b272068f56b,9081e64da05c40e6b4904b272068f56b,07/16/2014,00:52:20,A,1,30000,c2fb11ee52a24fda8245771c8fae0db9,c2fb11ee-52a2-4fda-8245-771c8fae0db9,,FI14071600001053,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,7bac4edb599f40eeb0eb8513c2a5efb9,7bac4edb599f40eeb0eb8513c2a5efb9,07/16/2014,00:55:00,A,1,15000,a4ae9e25f153466cba9387dc17a55312,a4ae9e25-f153-466c-ba93-87dc17a55312,,FI14071600001058,300,500000
MyCard,,,,,,Facebook,,12345,FAC24MARGIN0TWD-DIGGMGMYC-002,15000,TWD,TWN,08fee8669ce044dea1a60cb84f1f00d9,08fee8669ce044dea1a60cb84f1f00d9,07/16/2014,00:57:23,A,1,15000,a84987edc5b243ac8e11781cad897587,a84987ed-c5b2-43ac-8e11-781cad897587,,FI14071600001063,3000,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,15000,TWD,TWN,6552ad57800044ab930ae591940c3ca5,6552ad57800044ab930ae591940c3ca5,07/16/2014,00:58:30,A,1,15000,e5823c0f41714cc7928ab210e5bbd9d5,e5823c0f-4171-4cc7-928a-b210e5bbd9d5,,FI14071600001066,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,15000,TWD,TWN,d3c389b84cd54b2e8a96722c0a71ad73,d3c389b84cd54b2e8a96722c0a71ad73,07/16/2014,00:59:49,A,1,15000,f7a45bd8c1a745e7b2758a049262039a,f7a45bd8-c1a7-45e7-b275-8a049262039a,,FI14071600001071,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,100000,TWD,TWN,eab96d8cc2b64d03b2053ad556a88bb8,eab96d8cc2b64d03b2053ad556a88bb8,07/16/2014,01:00:53,A,1,100000,b44f9cfb057c4e0a98a885b3b6b30c6f,b44f9cfb-057c-4e0a-98a8-85b3b6b30c6f,,FI14071600001074,300,500000
MyCard,,,,,,Facebook,,12345,FAC24MARGIN0TWD-DIGGMGMYC-002,50000,TWD,TWN,243110e414c54ef4ac5003b201006e40,243110e414c54ef4ac5003b201006e40,07/16/2014,01:01:00,A,1,50000,511d127cc31349d497be4b8f4d5adac8,511d127c-c313-49d4-97be-4b8f4d5adac8,,FI14071600001075,3000,500000
MyCard,,,,,,Facebook,,12345,FAC24MARGIN0TWD-DIGGMGMYC-002,200000,TWD,TWN,ae8ba0b464bc4c6faa0d3348d64bbc1f,ae8ba0b464bc4c6faa0d3348d64bbc1f,07/16/2014,01:01:19,A,1,200000,27c7bb65d9964f7fbfc7587e999973f8,27c7bb65-d996-4f7f-bfc7-587e999973f8,,FI14071600001076,3000,500000
MyCard,,,,,,Facebook,,12345,FAC24MARGIN0TWD-DIGGMGMYC-002,15000,TWD,TWN,af7178ccc8df4950a5b88a266bda7566,af7178ccc8df4950a5b88a266bda7566,07/16/2014,01:02:14,A,1,15000,5a1ec663dd1c4b23b66be6bb1a6b0444,5a1ec663-dd1c-4b23-b66b-e6bb1a6b0444,,FI14071600001079,3000,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,50000,TWD,TWN,38a62f119b484ec481fd98c811c10c99,38a62f119b484ec481fd98c811c10c99,07/16/2014,01:07:00,A,1,50000,ed215ee89a0a48f4b646c40a5ba8adbb,ed215ee8-9a0a-48f4-b646-c40a5ba8adbb,,FI14071600001085,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,15000,TWD,TWN,33e72a5a632647babbffce3ce7754c68,33e72a5a632647babbffce3ce7754c68,07/16/2014,01:07:06,A,1,15000,913ae82f97c64660b47680ebd3c3dd34,913ae82f-97c6-4660-b476-80ebd3c3dd34,,FI14071600001087,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,15000,TWD,TWN,25102b42c93e4b1db03a9b2b020d2312,25102b42c93e4b1db03a9b2b020d2312,07/16/2014,01:09:59,A,1,15000,6e4d72f13f054d1c90cc68cdc9613220,6e4d72f1-3f05-4d1c-90cc-68cdc9613220,,FI14071600001092,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,50000,TWD,TWN,1d848cb9af48472cb2f0195c4e835b2e,1d848cb9af48472cb2f0195c4e835b2e,07/16/2014,01:10:39,A,1,50000,38ba40fe05894dafad228b3875601eb4,38ba40fe-0589-4daf-ad22-8b3875601eb4,,FI14071600001095,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,30000,TWD,TWN,22dbad824e9f4f33bbcbb5c693724c34,22dbad824e9f4f33bbcbb5c693724c34,07/16/2014,01:11:21,A,1,30000,082339b66f3e4059a3e138cd00a044e6,082339b6-6f3e-4059-a3e1-38cd00a044e6,,FI14071600001096,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,30000,TWD,TWN,0ed7d4ec73dd408e838b35dce9ed4397,0ed7d4ec73dd408e838b35dce9ed4397,07/16/2014,01:11:35,A,1,30000,239115625bd7499388ae719ba5522885,23911562-5bd7-4993-88ae-719ba5522885,,FI14071600001097,300,500000
MyCard,,,,,,Facebook,,12345,FAC25MARGIN0TWD-DIGGMGMYC-003,50000,TWD,TWN,df97e4687cd44e319d21708f2bb8d299,df97e4687cd44e319d21708f2bb8d299,07/16/2014,01:12:26,A,1,50000,c1b304ed41c041c4a30d20a13ccb7654,c1b304ed-41c0-41c4-a30d-20a13ccb7654,,FI14071600001098,300,500000
MyCard,,,,,,Facebook,,12345,FAC235MARGIN0TWD-DIGGMGMYC-001,50000,TWD,TWN,1bfa7fa5b94547839f670a114a3ec0d2,1bfa7fa5b94547839f670a114a3ec0d2,07/16/2014,01:16:57,A,1,50000,239f339b214e4206a565f34acc63ecbe,239f339b-214e-4206-a565-f34acc63ecbe,,FI14071600001104,300,500000
